Date,Branch,Location,Feeder,Category,Fault,Areas Affected,Peak Generation,Daily Energy Generation,Lowest Energy Generation,Daily Energy Sent,6:00 Generation,Highest System Frequency,Lowest System Frequency,Highest Voltage Recorded,Lowest Voltage Recorded,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
2023-07-14,,,,,None,,4218.8,97194.68,3810.3,95497.65,4159.0,50.69,48.93,351.0,300.0,"6.532954, 3.36739",2023-07-14,30.0,24.0,27.1,36.4,24.0,30.0,24.3,85.3,0.0,0,0.0,rain,0.0,0.0,17.3,14.8,240.4,1013.7,51.3,9.1,247.6,21.3,9,30.0,2023-07-14T06:38:23,2023-07-14T19:06:28,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
2023-07-15,,,,,None,,4384.8,99669.54,3809.9,97969.13,4018.0,50.85,49.01,350.0,300.0,"6.532954, 3.36739",2023-07-15,31.7,25.0,26.9,34.7,25.0,28.4,23.7,83.7,1.4,100,12.5,rain,0.0,0.0,24.1,27.7,223.0,1013.6,70.3,14.5,253.9,21.8,8,30.0,2023-07-15T06:38:34,2023-07-15T19:06:30,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
2023-07-16,,,,,None,,4441.37,99114.11,3723.4,97394.59,4154.3,50.89,49.18,354.0,300.0,"6.532954, 3.36739",2023-07-16,31.0,25.0,27.3,37.7,25.0,29.3,24.4,85.6,1.3,100,16.67,rain,0.0,0.0,25.9,24.1,237.7,1013.2,62.9,12.2,210.1,18.2,7,10.0,2023-07-16T06:38:45,2023-07-16T19:06:30,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
2023-07-17,Ikorodu,AYANGBURIN,Not Specified,Transformer (N/S),11-SABOINJ-T1-AYANGBUREN-G.T.C 500KVA IS OUT DUE TO VANDALISED XLPE CABLE,11 SABOINJ T1 AYANGBUREN G.T.C 500KVA,4184.3,96878.84,3893.2,95218.05,3932.1,50.542,48.915,351.0,300.0,"6.532954, 3.36739",2023-07-17,30.0,24.8,27.1,36.2,24.8,29.7,24.7,86.9,13.0,100,8.33,rain,0.0,0.0,27.4,18.4,235.9,1014.2,58.6,9.3,263.1,22.7,9,10.0,2023-07-17T06:38:56,2023-07-17T19:06:30,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
2023-07-17,Shomolu,IGBOBI,Not Specified,Feeder,PROLONGED OUTAGE ON 11-IGBOBIINJ-T1-ORTHOPAEDIC FEEDER,IGBOBI,4184.3,96878.84,3893.2,95218.05,3932.1,50.542,48.915,351.0,300.0,"6.532954, 3.36739",2023-07-17,30.0,24.8,27.1,36.2,24.8,29.7,24.7,86.9,13.0,100,8.33,rain,0.0,0.0,27.4,18.4,235.9,1014.2,58.6,9.3,263.1,22.7,9,10.0,2023-07-17T06:38:56,2023-07-17T19:06:30,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
2023-07-18,,,,,None,,4113.5,94123.22,3814.4,92435.24,3798.7,50.759,48.8,356.0,300.0,"6.532954, 3.36739",2023-07-18,29.0,24.0,26.7,34.5,24.0,29.2,24.4,87.3,0.1,100,4.17,rain,0.0,0.0,27.7,24.1,239.5,1015.2,53.6,10.5,254.0,21.7,8,30.0,2023-07-18T06:39:07,2023-07-18T19:06:29,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,remote,65201099999"
2023-07-19,Abule Egba,IJU,Not Specified,Transformer (N/S),"OUTAGE AFFECTING 11-IJUINJ-T1-ASORE, 11-IJUINJ-T1-AJUWON AND 11-IJUINJ-T1-GRAILAND","ASORE, AJUWON, GRAILAND",3844.2,86841.41,3274.69,85273.17,3501.2,50.497,48.79,355.0,300.0,"6.532954, 3.36739",2023-07-19,31.0,25.0,27.6,37.4,25.0,30.2,24.2,83.0,0.0,0,0.0,rain,0.0,0.0,27.4,22.3,235.8,1015.1,61.6,10.3,179.5,15.4,9,30.0,2023-07-19T06:39:17,2023-07-19T19:06:27,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
2023-07-19,Abule Egba,IJU,Not Specified,Notification,REQUEST FOR CNN,"11 OBAWOLEINJ T1 YOUDEOWEI, 11 OBAWOLEINJ T1 SHONUBI, 11 IJUINJ T1 GALILEE, 11 IJUINJ T2 ISHAGA AND 11 IJUINJ T2 AGBADO I AND 11 AGEGEINJ T1 IJU RD,",3844.2,86841.41,3274.69,85273.17,3501.2,50.497,48.79,355.0,300.0,"6.532954, 3.36739",2023-07-19,31.0,25.0,27.6,37.4,25.0,30.2,24.2,83.0,0.0,0,0.0,rain,0.0,0.0,27.4,22.3,235.8,1015.1,61.6,10.3,179.5,15.4,9,30.0,2023-07-19T06:39:17,2023-07-19T19:06:27,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
2023-07-20,Abule Egba,FAGBA,11 KV,Notification,SMS TO OKO-OBA 11 KV CUSTOMER ON AGEGE INJ,OKO OBA,3974.3,87598.03,3453.2,86217.51,3560.7,50.851,48.7,353.0,300.0,"6.532954, 3.36739",2023-07-20,31.0,25.8,27.8,37.7,25.8,30.8,24.3,81.7,0.0,0,0.0,rain,0.0,0.0,29.9,25.9,230.6,1014.8,54.6,10.0,241.3,20.8,8,30.0,2023-07-20T06:39:26,2023-07-20T19:06:25,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
2023-07-20,Shomolu,BARIGA,Not Specified,Notification,CUSTOMER NOTIFICATION NEEDED,ILUPEJU MEGA NETWORK,3974.3,87598.03,3453.2,86217.51,3560.7,50.851,48.7,353.0,300.0,"6.532954, 3.36739",2023-07-20,31.0,25.8,27.8,37.7,25.8,30.8,24.3,81.7,0.0,0,0.0,rain,0.0,0.0,29.9,25.9,230.6,1014.8,54.6,10.0,241.3,20.8,8,30.0,2023-07-20T06:39:26,2023-07-20T19:06:25,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
2023-07-21,,,,,None,,3949.8,87021.84,3514.4,85663.34,3561.7,50.313,48.85,349.0,300.0,"6.532954, 3.36739",2023-07-21,30.4,25.0,27.2,33.6,25.0,29.5,23.9,83.2,0.5,100,4.17,rain,0.0,0.0,33.5,29.5,238.3,1014.8,56.2,10.4,242.4,21.1,8,10.0,2023-07-21T06:39:36,2023-07-21T19:06:22,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,remote,65201099999"
2023-07-22,,,,,None,,3620.8,84154.73,3192.8,82858.93,3384.8,50.788,49.083,348.0,300.0,"6.532954, 3.36739",2023-07-22,27.8,23.0,25.9,30.6,23.0,27.0,23.7,87.9,51.0,100,8.33,rain,0.0,0.0,34.9,20.5,236.7,1015.6,61.2,10.0,206.9,17.8,8,10.0,2023-07-22T06:39:45,2023-07-22T19:06:18,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,remote,65201099999"
2023-07-23,,,,,None,,3753.3,82023.49,3213.98,81036.26,3531.3,50.785,48.7,353.0,300.0,"6.532954, 3.36739",2023-07-23,26.0,22.9,24.4,26.0,22.9,24.4,23.5,94.8,29.0,100,8.33,rain,0.0,0.0,29.9,20.5,238.0,1016.6,45.1,6.3,81.3,7.0,5,10.0,2023-07-23T06:39:53,2023-07-23T19:06:13,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,remote,65201099999"
2023-07-24,Abule Egba,IJU,Not Specified,Notification,REQUEST FOR CNN NOTIFICATIONS FOR CUSTOMERS ON 11-OBAWOLEINJ-T1-YOUDEOWEI-MITCHEL,11 OBAWOLEINJ T1 YOUDEOWEI MITCHEL,3812.25,86936.74,3187.4,85468.73,3818.5,50.528,48.77,350.0,300.0,"6.532954, 3.36739",2023-07-24,29.0,23.0,25.9,34.5,23.0,27.4,23.5,87.5,0.4,100,4.17,rain,0.0,0.0,32.4,24.1,230.5,1015.7,57.0,8.5,179.4,15.4,9,10.0,2023-07-24T06:40:02,2023-07-24T19:06:08,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
2023-07-24,Abule Egba,LAMBE,Not Specified,Feeder,FEEDER FAULT,"OLAMBE, MATOGUN, OKE ARO, JOLASCO, AKUTE",3812.25,86936.74,3187.4,85468.73,3818.5,50.528,48.77,350.0,300.0,"6.532954, 3.36739",2023-07-24,29.0,23.0,25.9,34.5,23.0,27.4,23.5,87.5,0.4,100,4.17,rain,0.0,0.0,32.4,24.1,230.5,1015.7,57.0,8.5,179.4,15.4,9,10.0,2023-07-24T06:40:02,2023-07-24T19:06:08,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
2023-07-25,,,,,None,,3964.93,90924.33,3693.9,89654.56,3999.8,50.575,48.77,349.0,300.0,"6.532954, 3.36739",2023-07-25,30.0,24.8,26.6,36.2,24.8,28.3,24.3,87.7,0.0,0,0.0,rain,0.0,0.0,29.9,22.3,227.7,1014.9,57.4,9.8,267.6,23.0,9,30.0,2023-07-25T06:40:09,2023-07-25T19:06:02,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
2023-07-26,,,,,None,,4040.9,95424.2,3860.6,94239.76,4060.99,50.55,48.94,349.0,300.0,"6.532954, 3.36739",2023-07-26,29.0,23.9,26.7,35.6,23.9,29.4,24.4,87.7,0.0,0,0.0,rain,0.0,0.0,22.3,20.5,231.8,1014.7,52.4,9.1,238.5,20.6,8,10.0,2023-07-26T06:40:17,2023-07-26T19:05:55,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
2023-07-27,,,,,None,,4262.97,96835.81,3836.9,95623.21,4243.63,50.6,48.93,347.0,300.0,"6.532954, 3.36739",2023-07-27,30.0,25.8,27.7,36.2,25.8,31.0,24.6,84.0,0.0,0,0.0,rain,0.0,0.0,27.0,22.3,225.5,1014.8,59.0,10.6,195.2,16.8,8,10.0,2023-07-27T06:40:23,2023-07-27T19:05:48,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
2023-07-28,,,,,None,,4324.8,99419.34,4029.7,98094.13,4090.0,50.48,49.01,346.0,300.0,"6.532954, 3.36739",2023-07-28,30.0,24.0,26.7,35.1,24.0,28.4,24.0,85.6,0.1,100,4.17,rain,0.0,0.0,31.7,27.7,225.7,1015.1,64.8,11.2,146.9,12.6,6,10.0,2023-07-28T06:40:30,2023-07-28T19:05:39,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
2023-07-29,,,,,None,,4150.4,95750.87,3770.78,94530.42,4070.4,50.595,48.88,347.0,300.0,"6.532954, 3.36739",2023-07-29,27.0,24.1,26.0,30.6,24.1,27.0,24.0,89.4,14.0,100,12.5,rain,0.0,0.0,36.0,21.3,228.4,1015.7,66.7,8.9,59.4,5.1,5,10.0,2023-07-29T06:40:36,2023-07-29T19:05:30,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"DNMM,remote,65201099999"
2023-07-30,,,,,None,,4188.5,95730.92,3833.5,94327.78,4172.1,50.478,49.021,349.0,300.0,"6.532954, 3.36739",2023-07-30,30.0,24.8,26.6,36.2,24.8,28.7,24.2,87.0,0.0,0,0.0,rain,0.0,0.0,24.1,24.1,232.8,1016.2,55.0,10.3,68.6,5.9,3,10.0,2023-07-30T06:40:41,2023-07-30T19:05:20,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
2023-07-31,,,,,None,,4192.5,98492.14,3975.0,97074.58,3979.6,50.631,49.083,350.0,300.0,"6.532954, 3.36739",2023-07-31,28.0,24.8,26.4,32.7,24.8,28.2,24.3,88.4,0.0,0,0.0,rain,0.0,0.0,33.1,27.7,236.0,1016.0,61.8,9.7,236.4,20.5,8,10.0,2023-07-31T06:40:46,2023-07-31T19:05:10,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
2023-08-01,,,,,None,,4031.5,92527.32,3573.6,91052.76,4134.1,50.42,48.96,353.0,300.0,"6.532954, 3.36739",2023-08-01,27.0,25.0,25.8,30.6,25.0,26.7,24.1,90.3,5.0,100,4.17,rain,0.0,0.0,35.3,25.9,228.5,1015.3,65.4,8.7,106.4,9.0,7,10.0,2023-08-01T06:40:51,2023-08-01T19:04:59,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
2023-08-02,,,,,None,,4169.7,95437.31,3698.6,94031.31,3947.6,50.592,49.017,353.0,300.0,"6.532954, 3.36739",2023-08-02,29.0,23.0,26.1,34.5,23.0,27.7,23.6,86.5,0.0,0,0.0,rain,0.0,0.0,36.0,24.1,224.3,1016.2,64.7,10.0,239.6,20.9,8,10.0,2023-08-02T06:40:55,2023-08-02T19:04:47,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
2023-08-03,,,,,None,,4017.68,94487.63,3714.9,93113.47,3992.4,50.741,49.0,360.0,300.0,"6.532954, 3.36739",2023-08-03,28.4,21.0,25.7,31.9,21.0,26.4,21.8,80.2,0.1,100,4.17,rain,0.0,0.0,26.3,29.5,223.4,1016.6,68.8,16.1,123.0,10.7,6,10.0,2023-08-03T06:40:58,2023-08-03T19:04:34,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
2023-08-04,,,,,None,,4069.5,94528.57,3858.68,93186.98,4083.6,50.454,48.89,351.0,300.0,"6.532954, 3.36739",2023-08-04,30.0,22.0,26.9,36.2,22.0,29.2,22.9,79.1,0.3,100,12.5,rain,0.0,0.0,22.3,33.5,234.9,1015.2,44.5,17.5,254.0,22.0,8,10.0,2023-08-04T06:41:01,2023-08-04T19:04:20,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VRJU8,DNMM,remote,65201099999"
2023-08-05,,,,,None,,4166.2,95709.16,3777.3,94387.12,3803.6,51.06,49.02,355.0,300.0,"6.532954, 3.36739",2023-08-05,29.0,24.7,26.3,33.6,24.7,27.5,23.3,83.8,0.3,100,4.17,rain,0.0,0.0,27.4,20.5,232.9,1016.0,66.8,16.0,243.8,21.1,8,10.0,2023-08-05T06:41:04,2023-08-05T19:04:06,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
2023-08-06,,,,,None,,3803.6,86295.59,3455.54,85005.73,3836.9,50.846,48.89,357.0,300.0,"6.532954, 3.36739",2023-08-06,29.1,24.0,26.6,32.0,24.0,28.1,22.9,80.8,2.9,100,37.5,rain,0.0,0.0,31.3,24.5,233.0,1016.2,70.4,16.7,234.1,20.1,8,10.0,2023-08-06T06:41:06,2023-08-06T19:03:51,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"DNMM,remote,65201099999"
2023-08-07,,,,,None,,4078.5,90494.69,3438.8,89160.32,3731.9,50.95,49.01,356.0,300.0,"6.532954, 3.36739",2023-08-07,29.6,24.0,26.1,31.9,24.0,26.8,23.2,85.3,0.3,100,4.17,rain,0.0,0.0,30.2,24.1,235.0,1015.8,61.9,12.9,250.0,21.6,9,10.0,2023-08-07T06:41:08,2023-08-07T19:03:36,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,remote,65201099999"
2023-08-08,,,,,None,,3900.37,89774.66,3652.4,88395.72,3916.97,50.37,48.99,355.0,300.0,"6.532954, 3.36739",2023-08-08,28.5,24.7,26.4,31.9,24.7,28.1,23.6,84.6,1.0,100,4.17,rain,0.0,0.0,29.5,29.5,219.3,1014.6,60.4,10.6,278.0,23.8,9,10.0,2023-08-08T06:41:09,2023-08-08T19:03:19,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
2023-08-09,,,,,None,,4096.698930243989,94376.17990335818,3648.350051504529,92833.054806788,3989.085939085985,50.625024567706845,48.98256877300872,356.30776659604294,293.9918518518519,"6.532954, 3.36739",2023-08-09,29.0,24.9,26.4,33.6,24.9,27.7,24.1,87.7,0.2,100,4.17,rain,0.0,0.0,29.9,25.9,221.4,1014.2,66.2,9.8,265.0,22.8,8,10.0,2023-08-09T06:41:10,2023-08-09T19:03:02,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,65201099999"
2023-08-10,,,,,None,,4164.4,96742.07,3657.65,95373.1,4089.1,50.52,48.944,354.0,290.0,"6.532954, 3.36739",2023-08-10,30.0,24.8,26.5,34.0,24.8,27.8,23.5,84.2,0.0,0,0.0,rain,0.0,0.0,31.7,25.9,235.5,1014.7,57.4,9.0,271.7,23.4,9,10.0,2023-08-10T06:41:10,2023-08-10T19:02:45,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
2023-08-11,,,,,None,,4097.95,95683.37,3731.3,94323.26,4168.0,50.565,49.016,363.0,300.0,"6.532954, 3.36739",2023-08-11,29.0,24.0,26.4,34.5,24.0,28.1,23.8,86.3,0.1,100,4.17,rain,0.0,0.0,26.3,19.4,242.9,1014.2,58.2,10.1,141.3,12.1,7,10.0,2023-08-11T06:41:09,2023-08-11T19:02:26,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
2023-08-12,Ikeja,ANIFOWOSHE,Not Specified,Feeder,FEEDER FAULT,"ANIFOWOSHE, AWOLOWO WAY, ODUYEMI, BAYO SHODIPO, AKINREMI, AJAO, ADENIYI JONES, OBA AKRAM ROAD.",4168.0,96342.97,3838.0,95018.99,3993.5,50.79,49.016,359.0,300.0,"6.532954, 3.36739",2023-08-12,28.4,23.9,26.0,32.6,23.9,27.5,23.7,87.5,0.1,100,4.17,rain,0.0,0.0,31.0,18.4,231.5,1013.0,58.8,8.2,208.9,17.9,6,10.0,2023-08-12T06:41:09,2023-08-12T19:02:07,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,65201099999"
2023-08-13,,,,,None,,4130.3,93811.3,3671.8,92561.04,3918.5,50.737,48.79,357.0,300.0,"6.532954, 3.36739",2023-08-13,30.0,24.8,26.3,34.1,24.8,27.6,23.3,83.7,0.4,100,4.17,rain,0.0,0.0,32.4,222.5,241.2,1012.5,61.4,9.4,232.5,20.1,9,10.0,2023-08-13T06:41:07,2023-08-13T19:01:48,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,65201099999"
2023-08-14,Oshodi,ISOLO,11 KV,Feeder,ADEMULEGUN 11KV FEEDER OUT DUE TO FALLEN TOWER CARRYING THE FIRST UPRISER CABLE,ADEMULEGUN,4101.57,92806.01,3482.6,91816.86,4084.5,50.783,49.03,353.0,300.0,"6.532954, 3.36739",2023-08-14,27.9,25.0,26.2,31.9,25.0,27.3,23.8,86.8,0.5,100,4.17,rain,0.0,0.0,33.8,20.5,229.7,1013.6,64.2,9.0,260.4,22.4,9,10.0,2023-08-14T06:41:06,2023-08-14T19:01:27,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,65201099999"
2023-08-15,,,,,None,,4130.8,95343.27,3549.9,94284.1,4123.0,50.655,49.011,352.0,300.0,"6.532954, 3.36739",2023-08-15,28.0,23.8,25.8,32.4,23.8,27.0,23.9,89.7,15.0,100,4.17,rain,0.0,0.0,24.1,16.6,247.0,1014.4,56.2,9.3,242.8,20.8,8,10.0,2023-08-15T06:41:03,2023-08-15T19:01:07,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
2023-08-16,,,,,None,,4181.57,96310.18,3729.4,95146.47,3932.3,50.58,49.034,348.0,299.0,"6.532954, 3.36739",2023-08-16,31.8,23.9,26.4,39.0,23.9,28.5,23.9,86.6,3.0,100,4.17,rain,0.0,0.0,20.5,16.6,251.7,1014.3,61.9,8.9,223.7,19.2,8,30.0,2023-08-16T06:41:01,2023-08-16T19:00:45,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VRJU8,DNMM,65201099999"
2023-08-17,Abule Egba,AKUTE,Not Specified,Substation,OUTAGE ON 11-IJUINJ-T1-AJUWON- ADEMOKOYA 500KVA S/S,AJUWON  ADEMOKOYA,4078.0,94372.64,3611.3,93276.86,4040.7,50.485,49.024,352.0,300.0,"6.532954, 3.36739",2023-08-17,31.0,24.0,27.0,36.5,24.0,29.0,23.9,83.7,0.8,100,4.17,rain,0.0,0.0,24.1,20.5,247.7,1012.3,65.1,9.4,201.4,17.5,8,10.0,2023-08-17T06:40:58,2023-08-17T19:00:23,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,65201099999"
2023-08-17,Oshodi,OSHODI,Not Specified,DT,PLINTH RECONSTRUCTION AND MAINTENANCE OF ENIOLA ADESANYAN DT,ENIOLA ADESANYAN DT,4078.0,94372.64,3611.3,93276.86,4040.7,50.485,49.024,352.0,300.0,"6.532954, 3.36739",2023-08-17,31.0,24.0,27.0,36.5,24.0,29.0,23.9,83.7,0.8,100,4.17,rain,0.0,0.0,24.1,20.5,247.7,1012.3,65.1,9.4,201.4,17.5,8,10.0,2023-08-17T06:40:58,2023-08-17T19:00:23,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,65201099999"
2023-08-17,Abule Egba,LAMBE,11 KV,Notification,REQUEST TO NOTIFY CUSTOMERS ON ADEJUMO 500KVA S/S ON MATOGUN 11KV FEEDER,"MATOGUN ROAD, OLAMBE",4078.0,94372.64,3611.3,93276.86,4040.7,50.485,49.024,352.0,300.0,"6.532954, 3.36739",2023-08-17,31.0,24.0,27.0,36.5,24.0,29.0,23.9,83.7,0.8,100,4.17,rain,0.0,0.0,24.1,20.5,247.7,1012.3,65.1,9.4,201.4,17.5,8,10.0,2023-08-17T06:40:58,2023-08-17T19:00:23,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,65201099999"
2023-08-18,,,,,None,,4049.94,93750.88,3742.2,92640.5,3359.7,50.592,49.034,353.0,300.0,"6.532954, 3.36739",2023-08-18,28.5,25.0,26.3,32.5,25.0,27.6,23.8,86.3,2.2,100,8.33,rain,0.0,0.0,29.5,29.5,222.8,1012.6,69.3,10.6,191.6,16.6,7,10.0,2023-08-18T06:40:54,2023-08-18T19:00:00,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
2023-08-19,,,,,None,,4251.8,90533.11,3255.3,87207.11,3871.7,50.619,49.149,352.0,300.0,"6.532954, 3.36739",2023-08-19,28.0,23.9,25.6,31.9,23.9,26.7,23.4,87.8,0.0,0,0.0,rain,0.0,0.0,25.9,22.3,245.0,1013.6,67.9,10.2,212.8,18.4,9,10.0,2023-08-19T06:40:50,2023-08-19T18:59:37,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
2023-08-20,,,,,None,,4152.3,93309.18,3381.3,92138.32,4102.9,50.533,49.03,350.0,300.0,"6.532954, 3.36739",2023-08-20,31.4,23.2,26.7,35.2,23.2,28.3,22.9,80.8,0.1,100,4.17,rain,0.0,0.0,27.7,22.3,215.6,1011.9,57.3,13.1,276.0,24.0,9,10.0,2023-08-20T06:40:46,2023-08-20T18:59:13,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,remote,65201099999"
2023-08-21,,,,,None,,4210.6,97591.84,3844.5,96415.09,4234.8,50.383,49.014,349.0,299.0,"6.532954, 3.36739",2023-08-21,31.0,23.2,27.3,36.5,23.2,30.0,23.7,81.6,0.0,0,0.0,rain,0.0,0.0,20.5,16.6,219.1,1012.6,64.0,9.3,229.3,19.7,8,10.0,2023-08-21T06:40:41,2023-08-21T18:58:49,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
2023-08-22,,,,,None,,4259.9,99041.48,3793.1,9778.63,3947.5,50.692,49.01,347.0,295.0,"6.532954, 3.36739",2023-08-22,30.1,24.8,27.4,35.4,24.8,30.1,24.0,82.2,0.0,0,0.0,rain,0.0,0.0,21.2,16.6,241.0,1012.0,58.9,9.8,256.1,22.1,8,30.0,2023-08-22T06:40:36,2023-08-22T18:58:24,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
2023-08-23,,,,,None,,4121.8,94007.14,3487.5,92802.7,3719.0,50.619,49.072,352.0,296.0,"6.532954, 3.36739",2023-08-23,29.8,24.9,26.6,34.9,24.9,28.5,23.9,85.4,0.0,0,0.0,rain,0.0,0.0,27.7,22.3,242.7,1011.6,66.4,10.3,204.8,17.7,7,30.0,2023-08-23T06:40:31,2023-08-23T18:57:59,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
2023-08-24,,,,,None,,4201.73443385398,95693.55996677764,3665.027303902544,86610.82349432606,3996.424162023535,50.534836220665696,48.99478816285035,350.3825146286051,298.25766251356106,"6.532954, 3.36739",2023-08-24,31.0,24.9,26.5,37.7,24.9,27.9,24.1,87.2,1.0,100,4.17,rain,0.0,0.0,41.8,25.2,239.7,1011.1,75.1,11.9,33.9,2.9,2,30.0,2023-08-24T06:40:25,2023-08-24T18:57:33,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,remote,65201099999"
2023-08-25,Akowonjo,DOPEMU,Not Specified,DT,NOTIFICATION TO CUSTOMERS ON NYSC 500KVA DT,NYSC,4218.27,96070.25,3802.5,94772.53,4094.7,50.37,48.76,350.0,300.0,"6.532954, 3.36739",2023-08-25,30.0,25.0,27.1,36.0,25.0,29.4,24.4,86.0,2.0,100,4.17,rain,0.0,0.0,27.7,24.1,230.1,1011.6,56.7,9.8,237.1,20.5,8,30.0,2023-08-25T06:40:19,2023-08-25T18:57:06,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,65201099999"
2023-08-26,,,,,None,,4116.6,95259.65,3811.6,94005.31,4041.9,50.29,49.01,349.0,300.0,"6.532954, 3.36739",2023-08-26,30.0,24.9,27.0,36.2,24.9,29.5,24.6,87.2,13.0,100,4.17,rain,0.0,0.0,25.9,20.5,228.6,1012.3,68.7,9.5,272.8,23.5,9,30.0,2023-08-26T06:40:12,2023-08-26T18:56:40,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,65201099999"
