name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"6.514193, 3.308678",2021-12-18,34.1,22,27.5,42,22,29.2,20.5,67.6,0,0,0,,,,24.1,20.5,56.1,1011.8,32.3,3,216.6,18.9,8,,2021-12-18T06:51:10,2021-12-18T18:35:49,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.514193, 3.308678",2021-12-19,35,21,27.8,34.7,21,28,17.4,56.2,0,0,0,,,,16.6,16.6,62.1,1011.3,24.2,2.6,192.5,16.6,7,,2021-12-19T06:51:40,2021-12-19T18:36:18,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.514193, 3.308678",2021-12-20,36,25,28.7,36.3,25,29.1,17.1,51.3,0,0,0,,,,16.6,18.4,10,1011,28.6,2.6,222.5,19.2,8,,2021-12-20T06:52:10,2021-12-20T18:36:48,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.514193, 3.308678",2021-12-21,36,22,28.3,36.3,22,28.7,17.4,54.4,0,0,0,,,,14.8,16.6,19.8,1010.8,21.3,4.5,236.1,20.4,8,,2021-12-21T06:52:40,2021-12-21T18:37:17,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
"6.514193, 3.308678",2021-12-22,36,21,27.9,35.8,21,28,17.3,56.3,0,0,0,,,,16.6,18.4,21.1,1011.7,30.3,5,215.9,18.7,8,,2021-12-22T06:53:10,2021-12-22T18:37:47,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
"6.514193, 3.308678",2021-12-23,36,21.9,27.5,35.8,21.9,28.1,19.2,63.3,0,0,0,,,,16.6,16.2,127.3,1010.5,32.8,3.2,132.4,11.4,4,,2021-12-23T06:53:39,2021-12-23T18:38:17,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
"6.514193, 3.308678",2021-12-24,33,23,28.2,39.5,23,30.8,23,74.5,0,0,0,,,,18.4,14.8,198.5,1010.2,39.7,4,199.7,17.2,7,,2021-12-24T06:54:09,2021-12-24T18:38:48,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.514193, 3.308678",2021-12-25,37,24,28.8,41.9,24,32.2,23.2,73.8,0,0,0,,,,13,14.8,223,1010.5,28.9,4,140.8,12.2,5,,2021-12-25T06:54:38,2021-12-25T18:39:18,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.514193, 3.308678",2021-12-26,34,25.2,29.1,41.8,25.2,34,25.1,80,0,0,0,,,,16.6,14.8,199.1,1011,44.8,7,225.2,19.5,8,,2021-12-26T06:55:06,2021-12-26T18:39:49,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
"6.514193, 3.308678",2021-12-27,36,25.7,29.6,44.7,25.7,34.6,25,78.2,0,0,0,,,,20.5,20.5,191.6,1011.4,48.6,7.9,133.1,11.6,5,,2021-12-27T06:55:34,2021-12-27T18:40:20,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.514193, 3.308678",2021-12-28,35,26,29.4,41.9,26,34,24.9,78.8,0,0,0,,,,16.6,16.6,214.7,1011.7,45.5,8.3,68.8,5.9,3,,2021-12-28T06:56:02,2021-12-28T18:40:51,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.514193, 3.308678",2021-12-29,32,25,28.5,37.9,25,32.2,24.5,79.6,0,0,0,,,,,14.8,229.7,1012.5,48.1,7.9,154.7,13.3,6,,2021-12-29T06:56:30,2021-12-29T18:41:22,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.514193, 3.308678",2021-12-30,29.2,25,27.8,32.1,25,30.4,22.8,74.4,0,0,0,,,,,10.4,6.9,1011.4,23.5,6.4,194.2,16.7,7,,2021-12-30T06:56:57,2021-12-30T18:41:53,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
"6.514193, 3.308678",2021-12-31,33,27,29.2,39.3,30.5,34.1,24.4,75.8,0,0,0,,,,,14.8,193.4,1011.9,64.9,6.7,180.5,15.6,6,,2021-12-31T06:57:23,2021-12-31T18:42:24,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
"6.514193, 3.308678",2022-01-01,34,25,28.8,42,25,33,25,81.2,0,0,0,,,,,14.8,181.7,1011.6,40.7,8,192.7,16.8,7,,2022-01-01T06:57:49,2022-01-01T18:42:54,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.514193, 3.308678",2022-01-02,35,25,29,43.3,25,33.4,25,80.3,5.3,100,29.17,rain,,,,13,232.6,1010.9,41,7.1,179.6,15.5,7,,2022-01-02T06:58:14,2022-01-02T18:43:25,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,remote,65201099999"
"6.514193, 3.308678",2022-01-03,29,26.8,28,33.2,29.3,30.9,22.7,73.7,14.2,100,79.17,rain,,,,13,280.8,,53.9,,174.8,15.2,6,,2022-01-03T06:58:39,2022-01-03T18:43:56,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.514193, 3.308678",2022-01-04,32.6,26.1,28.5,33.3,26.1,30.8,21.5,66.3,0.3,100,12.5,rain,,,11.2,14.8,139,1011.5,85.9,4.3,182.7,15.9,6,,2022-01-04T06:59:03,2022-01-04T18:44:26,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,remote,65201099999"
"6.514193, 3.308678",2022-01-05,30.6,17,27,31.6,17,28.7,21.2,70,0,0,0,,,,,37.1,81.1,1013.3,46.2,7.3,193.2,16.9,7,,2022-01-05T06:59:27,2022-01-05T18:44:57,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,65213099999,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-01-06,36,15,26.6,40.6,15,28.7,20.7,72.6,0,0,0,,,,,33.5,274.2,1010.1,19.6,5.3,215.7,18.7,8,,2022-01-06T06:59:50,2022-01-06T18:45:27,0.12,Clear,Clear conditions throughout the day.,clear-day,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-01-07,34,15,28,42,15,32.6,24.4,81.5,0,0,0,,,,,22.3,225.2,1014.6,48.2,8,194.5,16.8,7,,2022-01-07T07:00:12,2022-01-07T18:45:57,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-01-08,29.4,15,27.4,35.2,15,31.8,24.5,84.3,0,0,0,,,,20.5,16.6,230.8,1015.9,73,9.8,147,12.9,5,,2022-01-08T07:00:33,2022-01-08T18:46:26,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,65202099999,remote,65201099999"
"6.514193, 3.308678",2022-01-09,35,25.9,28.4,38.6,25.9,32.9,25,82.9,0,0,0,,,,11.2,15.8,256.8,1010.3,62.2,6.9,117.8,10.1,5,,2022-01-09T07:00:54,2022-01-09T18:46:56,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
"6.514193, 3.308678",2022-01-10,34,25,28.7,38.3,25,31.6,23.2,74.2,0,0,0,,0,0,16.9,19.8,206,1009,28.8,10.3,261.7,22.5,9,30,2022-01-10T07:01:14,2022-01-10T18:47:25,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-01-11,34,22,29.3,42.1,22,33.6,23.8,72.2,0.2,100,8.33,rain,0,0,17.6,18.4,205.1,1009.4,46,14.8,230.1,19.9,9,60,2022-01-11T07:01:34,2022-01-11T18:47:53,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"DNMM,remote,65201099999"
"6.514193, 3.308678",2022-01-12,33.8,26,29.2,41.5,26,33.7,24.7,77.6,0.1,100,4.17,rain,0,0,22.3,18.4,207.2,1011.3,47.6,10.1,217.9,18.8,8,75,2022-01-12T07:01:52,2022-01-12T18:48:21,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-01-13,33.1,26,29.1,39.3,26,33.7,24.5,77.8,0.3,100,4.17,rain,0,0,20.9,19.8,207.9,1012.3,54.7,11.7,202,17.7,7,60,2022-01-13T07:02:10,2022-01-13T18:48:49,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-01-14,36,25,29,43.5,25,33.6,24.8,79.1,0,0,0,,0,0,24,20.5,198.1,1013.1,42.8,7.6,223.5,19.5,8,60,2022-01-14T07:02:26,2022-01-14T18:49:17,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-01-15,36,26.4,29.5,40.6,26.4,33.1,23.9,74.7,0,0,0,,0,0,20.2,16.2,221.8,1011.8,46.8,10.9,225,19.5,9,60,2022-01-15T07:02:42,2022-01-15T18:49:44,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-01-16,35.7,14.5,27.8,37.7,14.5,30.3,22.2,74.7,0,0,0,,0,0,18.7,46.4,199,1014.1,70.5,13.7,201.9,17.7,8,60,2022-01-16T07:02:58,2022-01-16T18:50:10,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-01-17,34,14,28.2,40.6,14,31.4,23,74.5,0,0,0,,0,0,27.7,33.5,201,1014.2,58.1,13.6,246.7,21.4,9,30,2022-01-17T07:03:12,2022-01-17T18:50:36,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-01-18,34.1,10,28.1,39.4,6.8,30.2,21.8,70.9,0.2,100,4.17,rain,0,0,18.4,25.9,193.6,1014.3,35.1,15.3,251.1,21.8,9,30,2022-01-18T07:03:25,2022-01-18T18:51:02,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-01-19,35,19,28.5,39.5,19,30.7,22,69.7,0,0,0,,0,0,21.2,16.6,346.2,1013.1,37.9,5.3,250.9,21.8,9,10,2022-01-19T07:03:38,2022-01-19T18:51:27,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-01-20,35,23,29,43.3,23,32.1,20.5,65.6,0,0,0,,0,0,28.4,16.6,48.1,1012.1,24.6,6.6,260.3,22.4,9,10,2022-01-20T07:03:49,2022-01-20T18:51:51,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-01-21,35,21,27.8,36.9,21,28.8,19.6,64.9,0,0,0,,0,0,21.6,14.8,113,1011.9,14.2,5.1,262.2,22.6,9,10,2022-01-21T07:04:00,2022-01-21T18:52:15,0.62,Clear,Clear conditions throughout the day.,clear-day,"DNMM,remote,65201099999"
"6.514193, 3.308678",2022-01-22,35.1,22,27.9,34.4,22,27.6,17,56.6,0,0,0,,0,0,20.5,17.3,331.6,1012.1,13.6,6.3,260.8,22.5,10,10,2022-01-22T07:04:10,2022-01-22T18:52:38,0.66,Clear,Clear conditions throughout the day.,clear-day,"65210099999,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-01-23,36,23,28.2,35.1,23,28.2,17.4,56.2,0,0,0,,0,0,18.7,17.6,227.6,1011.5,11.9,7.8,263.3,22.8,9,10,2022-01-23T07:04:18,2022-01-23T18:53:00,0.69,Clear,Clear conditions throughout the day.,clear-day,"DNMM,remote,65201099999"
"6.514193, 3.308678",2022-01-24,35.2,22.4,28.1,38.6,22.4,30.5,22.5,73.9,0,0,0,,0,0,17.3,14.8,239.8,1010.8,20.9,3.2,260.9,22.5,9,10,2022-01-24T07:04:26,2022-01-24T18:53:22,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-01-25,36,15,28.2,40.6,15,29.9,21.6,71.2,0,0,0,,0,0,15.8,29.5,27.7,1011.1,27.4,5.2,294.2,25.3,10,10,2022-01-25T07:04:33,2022-01-25T18:53:44,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-01-26,34,23,27.6,34.6,23,27.8,16.9,53.9,0,0,0,,0,0,29.5,25.9,97,1010.2,27.7,2.8,270.2,23.3,10,10,2022-01-26T07:04:39,2022-01-26T18:54:04,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-01-27,38,22.7,28.5,42.4,22.7,30.5,20.6,64.2,0,0,0,,0,0,16.9,111.2,191.6,1010.9,27.5,2.5,253.5,21.9,9,10,2022-01-27T07:04:44,2022-01-27T18:54:24,0.83,Partially cloudy,Partly cloudy throughout the day.,wind,"65210099999,VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-01-28,35.9,24.8,28.6,40.8,24.8,31,23.2,74.9,0,0,0,,0,0,20.5,18.4,305,1010.8,21.7,3.6,263.3,22.7,10,10,2022-01-28T07:04:48,2022-01-28T18:54:44,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-01-29,37,24,28.8,38,24,29,19,60.9,0,0,0,,0,0,22.3,20.5,8.9,1011.1,26.3,2.3,266.6,23,10,10,2022-01-29T07:04:51,2022-01-29T18:55:02,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-01-30,35,21.9,28.1,35.4,21.9,28.1,15.6,51.1,0,0,0,,0,0,31.3,16.6,89.2,1011.3,31.4,4.8,262,22.6,9,10,2022-01-30T07:04:53,2022-01-30T18:55:20,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-01-31,35,19,27,35.7,19,27.3,16.2,54.8,0,0,0,,0,0,28.4,25.9,140.7,1010.7,28,2.2,279.4,24.1,10,10,2022-01-31T07:04:55,2022-01-31T18:55:38,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-02-01,35,21,27.3,34.5,21,27.3,17.7,60.2,0,0,0,,0,0,20.5,16.6,180.2,1011.1,27.9,2.3,263.1,22.8,10,10,2022-02-01T07:04:55,2022-02-01T18:55:54,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.514193, 3.308678",2022-02-02,36,21.3,27.3,35.1,21.3,27.6,18.8,63.8,0,0,0,,0,0,22.3,18.4,250.1,1011.4,22.5,2.5,272.9,23.4,10,10,2022-02-02T07:04:54,2022-02-02T18:56:10,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-02-03,34,21,27.2,40.7,21,29.8,21.5,72.3,0,0,0,,0,0,22.7,22.3,253.9,1012.4,32.9,3.1,255.1,22.2,9,10,2022-02-03T07:04:52,2022-02-03T18:56:25,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-02-04,34,25,28.9,42,25,33.2,24.9,80.1,0,0,0,,0,0,22.7,19,173.5,1012.3,25.3,4,257.4,22.3,10,30,2022-02-04T07:04:50,2022-02-04T18:56:40,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-02-05,34,25,28.5,39.2,25,31.8,23.7,76.6,0,0,0,,0,0,20.5,14.8,126.8,1011.6,31.4,4.2,262.6,22.8,10,30,2022-02-05T07:04:46,2022-02-05T18:56:54,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-02-06,35,24,28.4,39.5,24,31.1,23.5,76.9,0,0,0,,0,0,17.6,14.8,187,1011.3,38.1,4.4,267.5,23.1,10,30,2022-02-06T07:04:42,2022-02-06T18:57:07,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-02-07,33.7,25,28.6,41.7,25,32.9,24.9,81.4,0,0,0,,0,0,22.3,16.6,189.7,1011,43.4,5.1,259.1,22.4,10,30,2022-02-07T07:04:36,2022-02-07T18:57:19,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-02-08,34,24.9,28.9,42,24.9,33.2,24.6,79.1,0,0,0,,0,0,22.3,18.4,201,1011.1,41.2,6.6,266,23,10,30,2022-02-08T07:04:30,2022-02-08T18:57:31,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-02-09,34.9,26,29.2,42.9,26,34.4,25.3,81.3,0,0,0,,0,0,20.5,16.9,200.2,1010.9,39.1,6.3,265.4,22.9,10,60,2022-02-09T07:04:23,2022-02-09T18:57:42,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
"6.514193, 3.308678",2022-02-10,35,25.9,29.5,46.7,25.9,35.4,25.6,80.1,0,0,0,,0,0,22.7,18.4,182.9,1009.9,37,4.5,266.9,23.1,10,60,2022-02-10T07:04:15,2022-02-10T18:57:52,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.514193, 3.308678",2022-02-11,35,24.7,28.9,44.9,24.7,33.1,24.6,79.2,0,0,0,,0,0,27.7,24.1,189.1,1009,36.4,4.2,264.7,22.8,10,60,2022-02-11T07:04:06,2022-02-11T18:58:02,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-02-12,35,26,29.3,41.9,26,34,24.6,77.2,0,0,0,rain,0,0,25.9,22.3,193.5,1009.8,47.2,6.8,259.2,22.5,10,60,2022-02-12T07:03:56,2022-02-12T18:58:10,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,65203099999,DNMM,65201099999"
"6.514193, 3.308678",2022-02-13,34.1,25.3,29.2,44.9,25.3,33.8,24.6,77.2,0.7,100,4.17,rain,0,0,23.4,16.6,200.7,1010.5,44.3,8.5,258.7,22.4,9,60,2022-02-13T07:03:46,2022-02-13T18:58:19,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-02-14,35,26,29.4,42.1,26,35.2,25.6,81.5,0,0,0,,0,0,24.1,16.6,187.4,1010.4,43.1,8.6,251.8,21.6,9,60,2022-02-14T07:03:34,2022-02-14T18:58:26,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-02-15,36,25.8,29.7,44.9,25.8,35.2,25.3,78.7,0,0,0,,0,0,25.2,24.1,198.2,1010.6,48.5,9.1,262.9,22.6,10,60,2022-02-15T07:03:22,2022-02-15T18:58:33,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-02-16,34,25,29.3,43.5,25,34.6,25.4,80.7,0.1,100,4.17,rain,0,0,25.9,22.4,214.3,1010.7,46.9,10,185.6,16.1,6,60,2022-02-16T07:03:09,2022-02-16T18:58:39,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-02-17,35,27,29.9,43.3,30.6,36.1,25.5,78.2,0,0,0,rain,0,0,25.9,22.3,215.7,1009.1,56.6,10.6,234,20.5,9,60,2022-02-17T07:02:55,2022-02-17T18:58:45,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-02-18,35.1,25.9,29.6,44.8,25.9,34.9,25.4,79.5,0,0,0,rain,0,0,28.4,21.2,206.1,1008.9,40,9.3,260.3,22.5,10,75,2022-02-18T07:02:40,2022-02-18T18:58:50,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-02-19,34.9,27,29.6,43.4,31.2,36,25.9,81.9,0,0,0,rain,0,0,29.5,22.3,200.4,1010.1,55,8.6,236.7,20.6,9,75,2022-02-19T07:02:25,2022-02-19T18:58:54,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-02-20,35,25,28.8,44.9,25,33.7,25.1,81.3,0,0,0,rain,0,0,24.5,22.3,196.9,1011.2,46.5,9.9,239.3,20.6,8,60,2022-02-20T07:02:09,2022-02-20T18:58:58,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-02-21,34,25.1,29.1,40.6,25.1,33.7,24.9,79,0,0,0,rain,0,0,23.8,22.3,200.5,1010.9,54.1,10.7,245.1,21.1,10,60,2022-02-21T07:01:52,2022-02-21T18:59:01,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-02-22,35,26,29.5,43.3,26,34.8,25.1,78.9,0,0,0,,0,0,24.1,20.4,221.2,1011,50,11.2,249.5,21.6,9,60,2022-02-22T07:01:34,2022-02-22T18:59:04,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-02-23,35,26,29.5,43.3,26,34.9,25.4,79.8,0,0,0,,0,0,21.6,20.5,202.8,1011.7,52.5,8.7,243.1,20.9,9,60,2022-02-23T07:01:16,2022-02-23T18:59:06,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-02-24,34.2,26.6,29.2,42.4,26.6,34.1,24.9,79.1,0,0,0,rain,0,0,22.3,24.1,198.3,1010.7,38.7,13.3,266.6,23.1,10,60,2022-02-24T07:00:57,2022-02-24T18:59:07,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-02-25,35,26.7,29.5,45,30,35.7,25.8,81.5,0,0,0,,0,0,24.1,24.1,210.4,1010.4,51,8.4,266,23,10,75,2022-02-25T07:00:37,2022-02-25T18:59:08,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-02-26,36,27,29.9,46.3,30,36.2,25.7,79.4,0,0,0,,0,0,24.8,20.5,195.5,1009.7,43,10.3,249.1,21.6,9,75,2022-02-26T07:00:17,2022-02-26T18:59:08,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-02-27,35,26,28.5,43.5,26,32.5,24.1,77.9,0,0,0,rain,0,0,74.2,27.7,210.6,1010.6,51.4,9.8,252.2,21.8,9,75,2022-02-27T06:59:56,2022-02-27T18:59:08,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-02-28,36,26,29.8,44.7,26,35.5,25.3,78.3,0,0,0,,0,0,24.1,20.5,198,1010.3,47.9,8.7,259,22.3,9,75,2022-02-28T06:59:35,2022-02-28T18:59:07,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-03-01,35,26.8,29.9,43.3,30.5,35.7,25.2,77.4,0,0,0,rain,0,0,25.2,16.6,200.9,1009.9,45.8,9.1,241.7,19.9,10,75,2022-03-01T06:59:13,2022-03-01T18:59:06,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-03-02,34,27,29.8,42.1,29.2,36.2,25.5,78.6,0,0,0,rain,0,0,27.7,20.5,193.3,1010,52.7,10.3,197.3,16.3,9,75,2022-03-02T06:58:50,2022-03-02T18:59:05,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-03-03,35,25.1,29.8,43.3,25.1,34.8,24.6,74.7,0,0,0,,0,0,35.3,172.4,179.7,1010.1,50.9,10.4,244.6,20.2,10,60,2022-03-03T06:58:27,2022-03-03T18:59:03,0.02,Partially cloudy,Partly cloudy throughout the day.,wind,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-03-04,34,26.7,29.8,42.2,26.7,35.6,25.1,76.3,0.8,100,4.17,rain,0,0,28.4,25.9,187.6,1009.5,64.2,11.5,169.9,14.2,8,60,2022-03-04T06:58:04,2022-03-04T18:59:00,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-03-05,35,25.2,29.5,43.3,25.2,33.5,23.9,73.1,2.7,100,8.33,rain,0,0,28.8,22.3,196.3,1008.8,54.2,12.3,215,17.9,9,60,2022-03-05T06:57:40,2022-03-05T18:58:57,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VRJU8,DNMM,remote,65201099999,VRJT5"
"6.514193, 3.308678",2022-03-06,29,25,27,35.6,25,30,24.8,87.8,7,100,4.17,rain,0,0,25.6,64.8,152.8,1009.3,54.6,8.7,222,18.4,10,60,2022-03-06T06:57:15,2022-03-06T18:58:54,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
